individu_id,date,activite,duree,unite,poids_kg,calories
1060,2025-02-04,course,10.0,min,75.5,133.8
1060,2025-02-05,course,60.5,min,75.5,727.6
1060,2025-02-06,course,49.77,min,75.5,574.6
1060,2025-02-07,velo,44.89,min,75.5,458.4
1060,2025-02-08,course,19.25,min,75.5,253.7
1060,2025-02-09,course,0.31,h,75.5,238.5
1060,2025-02-10,velò,0.4,h,75.5,235.8
1060,2025-02-11,velo,42.26,min,75.5,418.4
1060,2025-02-12,natation,16.38,min,75.5,187.5
1060,2025-02-13,velo,40.17,min,75.5,384.0
1060,2025-02-14,velo,68.1,min,75.5,716.9
1060,2025-02-15,course,1.03,h,75.5,764.2
1060,2025-02-16,course,52.63,min,75.5,629.9
1060,2025-02-17,course,42.58,min,75.5,571.4
1060,2025-02-18,natation,48.17,min,75.5,558.7
1060,2025-02-19,velo,1.14,h,75.5,670.2
1060,2025-02-20,course,53.78,min,75.5,667.7
1060,2025-02-21,course,28.26,min,,371.7
1060,2025-02-22,course,0.87,h,75.5,679.1
1060,2025-02-23,course,41.38,min,75.5,610.2
1060,2025-02-24,course,0.67,h,75.5,151.7
1060,2025-02-25,velo,59.28,min,75.5,521.2
1060,2025-02-26,course,58.25,min,75.5,694.7
1060,2025-02-27,velo,52.18,min,75.5,470.6
1060,2025-02-28,velo,32.72,min,75.5,309.6
1060,2025-03-01,course,21.3,min,75.5,274.2
1061,2025-01-01,velo,47.7,min,63.7,352.9
1061,2025-01-02,course,44.61,min,63.7,476.0
1061,2025-01-03,velo,44.01,min,63.7,379.1
1061,2025-01-04,velo,47.73,min,63.7,394.0
1061,2025-01-05,course,46.14,min,63.7,443.4
1061,2025-01-06,course,56.45,min,63.7,648.6
1061,2025-01-07,velo,62.75,min,63.7,598.9
1061,2025-01-08,course,38.34,min,63.7,469.3
1061,2025-01-09,course,67.97,min,63.7,729.3
1061,2025-01-10,velo,66.78,min,63.7,566.4
1061,2025-01-11,course,46.22,min,63.7,631.8
1061,2025-01-12,velo,1.43,h,63.7,697.5
1061,2025-01-13,natation,0.88,h,63.7,413.9
1061,2025-01-14,course,0.98,h,63.7,671.1
1061,2025-01-15,velo,0.98,h,63.7,476.8
1061,2025-01-16,course,1.4,h,63.7,1025.0
1061,2025-01-17,velo,0.46,h,63.7,258.2
1061,2025-01-18,course,52.38,min,63.7,600.6
1061,2025-01-19,course,55.62,min,63.7,545.7
1061,2025-01-20,course,34.62,min,63.7,368.4
1061,2025-01-21,course,19.82,min,63.7,209.5
1061,2025-01-22,cours,52.66,min,63.7,547.9
1061,2025-01-23,natation,1.16,h,63.7,659.2
1061,2025-01-24,course,56.14,min,63.7,630.8
1061,2025-01-25,natation,93.03,min,63.7,625.3
1061,2025-01-26,natation,39.58,min,63.7,353.8
1061,2025-01-27,velò,56.44,min,63.7,447.6
1061,2025-01-28,course,35.99,min,63.7,350.9
1061,2025-01-29,velò,39.34,min,63.7,282.2
1061,2025-01-30,course,35.56,min,63.7,395.6
1061,2025-01-31,course,55.61,min,63.7,697.7
1061,2025-02-01,course,52.48,min,63.7,668.1
1061,2025-02-02,natation,1.01,h,63.7,513.4
1061,2025-02-03,course,36.07,min,63.7,339.4
1061,2025-02-04,natation,26.08,min,63.7,260.6
1061,2025-02-05,velo,71.85,min,63.7,468.6
1061,2025-02-06,run,10.0,min,63.7,93.3
1061,2025-02-07,natation,30.53,min,63.7,295.3
1061,2025-02-08,course,1.17,h,63.7,727.1
1061,2025-02-09,velo,43.98,min,63.7,422.1
1061,2025-02-10,velo,49.08,min,63.7,416.8
1061,2025-02-11,course,1.42,h,63.7,864.9
1061,2025-02-12,run,46.08,min,63.7,544.2
1061,2025-02-13,course,52.07,min,63.7,596.1
1061,2025-02-14,natation,72.16,min,63.7,698.8
1061,2025-02-15,course,51.11,min,63.7,632.2
1061,2025-02-16,velo,56.25,min,63.7,486.0
1061,2025-02-17,course,34.87,min,63.7,375.0
1061,2025-02-18,natation,73.62,min,63.7,645.4
1061,2025-02-19,velo,27.41,min,63.7,230.9
1061,2025-02-20,velo,57.72,min,63.7,527.4
1061,2025-02-21,natation,49.1,min,63.7,432.9
1061,2025-02-22,velo,0.41,h,63.7,218.0
1061,2025-02-23,course,56.1,min,63.7,662.0
1061,2025-02-24,velo,16.01,min,63.7,120.5
1061,2025-02-25,course,35.84,min,,425.0
1061,2025-02-26,velò,41.01,min,63.7,348.8
1061,2025-02-27,velo,45.8,min,63.7,446.8
1061,2025-02-28,course,38.96,min,63.7,437.3
1061,2025-03-01,velo,0.77,h,63.7,306.0
1062,2025-01-01,velò,0.91,h,64.8,491.7
1062,2025-01-02,velo,58.95,min,64.8,574.5
1062,2025-01-03,natation,70.53,min,64.8,690.8
1062,2025-01-04,natation,68.41,min,64.8,598.1
1062,2025-01-05,velo,1.41,h,64.8,750.9
1062,2025-01-06,course,0.68,h,64.8,450.0
1062,2025-01-07,velo,65.85,min,64.8,1269.4
1062,2025-01-08,course,1.0,h,64.8,672.9
1062,2025-01-09,course,54.72,min,64.8,606.5
1062,2025-01-10,velo,74.39,min,64.8,642.0
1062,2025-01-11,velo,1.14,h,64.8,619.6
1062,2025-01-12,course,32.49,min,64.8,312.9
1062,2025-01-13,course,32.94,min,64.8,365.2
1062,2025-01-14,course,1.47,h,64.8,890.4
1062,2025-01-15,course,43.84,min,64.8,517.1
1062,2025-01-16,course,24.18,min,64.8,281.5
1062,2025-01-17,natation,71.38,min,64.8,782.5
1062,2025-01-18,natation,69.81,min,64.8,546.2
1062,2025-01-19,velo,1.32,h,64.8,750.9
1062,2025-01-20,velo,42.87,min,64.8,399.8
1062,2025-01-21,course,28.16,min,64.8,308.1
1062,2025-01-22,natation,66.04,min,64.8,631.5
1062,2025-01-23,velo,32.09,min,64.8,270.9
1062,2025-01-24,velo,61.63,min,64.8,554.3
1062,2025-01-25,course,1.27,h,64.8,896.9
1062,2025-01-26,course,1.03,h,64.8,663.8
1062,2025-01-27,velo,36.31,min,64.8,273.8
1062,2025-01-28,velo,49.55,min,64.8,394.5
1062,2025-01-29,course,1.3,h,64.8,820.2
1062,2025-01-30,run,40.46,min,64.8,459.9
1062,2025-01-31,course,45.64,min,64.8,489.0
1062,2025-02-01,velo,22.99,min,64.8,185.5
1062,2025-02-02,velo,42.72,min,64.8,331.2
1062,2025-02-03,course,67.09,min,64.8,622.7
1062,2025-02-04,course,60.58,min,64.8,733.2
1062,2025-02-05,course,1.02,h,64.8,766.3
1062,2025-02-06,velo,40.79,min,64.8,420.7
1062,2025-02-07,course,58.84,min,64.8,532.9
1062,2025-02-08,natation,35.4,min,64.8,309.3
1062,2025-02-09,velo,54.38,min,64.8,521.9
1062,2025-02-10,natation,43.95,min,64.8,415.5
1062,2025-02-11,natation,44.18,min,64.8,410.7
1062,2025-02-12,run,0.66,h,64.8,486.5
1062,2025-02-13,course,64.39,min,64.8,801.9
1062,2025-02-14,course,29.53,min,64.8,370.5
1062,2025-02-15,course,0.74,h,64.8,517.9
1062,2025-02-16,velo,27.93,min,64.8,277.7
1062,2025-02-17,natation,64.57,min,64.8,549.3
1062,2025-02-18,natation,47.03,min,64.8,311.5
1062,2025-02-19,velo,36.99,min,64.8,314.2
1062,2025-02-20,natation,71.75,min,64.8,595.5
1062,2025-02-21,course,41.79,min,64.8,433.8
1062,2025-02-22,run,48.62,min,64.8,526.9
1062,2025-02-23,velo,33.49,min,64.8,284.0
1062,2025-02-24,natation,51.04,min,64.8,488.4
1062,2025-02-25,course,25.56,min,64.8,219.9
1062,2025-02-26,velo,34.31,min,64.8,310.4
1062,2025-02-27,velo,37.74,min,64.8,342.7
1062,2025-02-28,velo,52.54,min,64.8,558.1
1062,2025-03-01,course,1.51,h,64.8,1105.3
1063,2025-01-01,velo,29.58,min,67.0,247.5
1063,2025-01-02,course,57.73,min,67.0,624.5
1063,2025-01-03,velo,68.92,min,67.0,579.3
1063,2025-01-04,velo,56.04,min,67.0,527.1
1063,2025-01-05,natation,17.83,min,67.0,146.9
1063,2025-01-06,course,40.3,min,67.0,352.8
1063,2025-01-07,velo,51.32,min,67.0,429.8
1063,2025-01-08,course,52.79,min,67.0,635.9
1063,2025-01-09,course,0.92,h,67.0,598.8
1063,2025-01-10,velo,50.27,min,67.0,443.7
1063,2025-01-11,velo,52.46,min,67.0,462.8
1063,2025-01-12,course,56.32,min,67.0,734.9
1063,2025-01-13,course,58.64,min,67.0,650.0
1063,2025-01-14,course,51.24,min,67.0,611.4
1063,2025-01-15,natation,24.33,min,67.0,215.0
1063,2025-01-16,run,56.48,min,67.0,637.8
1063,2025-01-17,velo,38.91,min,67.0,303.3
1063,2025-01-18,course,50.54,min,,556.4
1063,2025-01-19,course,0.78,h,67.0,537.4
1063,2025-01-20,velo,0.82,h,67.0,402.6
1063,2025-01-21,velo,12.1,min,67.0,107.5
1063,2025-01-22,course,20.72,min,67.0,242.2
1063,2025-01-23,natation,1.06,h,67.0,559.3
1063,2025-01-24,velo,33.72,min,67.0,342.5
1063,2025-01-25,course,48.59,min,67.0,517.5
1063,2025-01-26,course,45.77,min,67.0,606.0
1063,2025-01-27,velo,48.73,min,67.0,378.8
1063,2025-01-28,velo,23.51,min,67.0,201.1
1063,2025-01-29,velo,1.17,h,67.0,632.0
1063,2025-01-30,course,61.6,min,67.0,748.1
1063,2025-01-31,course,45.56,min,67.0,519.4
1063,2025-02-01,natation,37.0,min,67.0,390.7
1063,2025-02-02,velo,69.29,min,67.0,630.2
1063,2025-02-03,velo,48.16,min,67.0,464.2
1063,2025-02-04,natation,50.2,min,67.0,430.5
1063,2025-02-05,course,14.68,min,67.0,182.8
1063,2025-02-06,velo,13.22,min,67.0,129.7
1063,2025-02-07,natation,0.69,h,67.0,108.1
1063,2025-02-08,course,60.7,min,67.0,701.3
1063,2025-02-09,velo,1.19,h,67.0,702.4
1063,2025-02-10,course,45.77,min,67.0,367.5
1063,2025-02-11,velo,51.58,min,67.0,454.9
1063,2025-02-12,course,1.13,h,67.0,844.7
1063,2025-02-13,course,64.39,min,67.0,937.4
1063,2025-02-14,velò,10.0,min,67.0,82.0
1063,2025-02-15,course,1.15,h,67.0,794.1
1063,2025-02-16,velò,47.32,min,67.0,443.1
1063,2025-02-17,velo,46.97,min,67.0,399.6
1063,2025-02-18,course,1.97,h,67.0,1185.9
1063,2025-02-19,velo,59.6,min,67.0,501.7
1063,2025-02-20,velo,1.12,h,67.0,543.6
1063,2025-02-21,natation,48.86,min,67.0,439.9
1063,2025-02-22,velo,1.41,h,67.0,720.3
1063,2025-02-23,course,21.48,min,67.0,221.1
1063,2025-02-24,natation,64.74,min,67.0,602.9
1063,2025-02-25,velo,37.4,min,67.0,356.0
1063,2025-02-26,velo,60.45,min,67.0,479.9
1063,2025-02-27,course,44.93,min,67.0,493.2
1063,2025-02-28,run,35.45,min,67.0,427.3
1063,2025-03-01,course,47.64,min,67.0,450.8
1064,2025-01-01,velo,1.16,h,82.7,894.2
1064,2025-01-02,natation,53.88,min,82.7,595.9
1064,2025-01-03,natation,33.87,min,82.7,428.5
1064,2025-01-04,cours,61.74,min,82.7,965.0
1064,2025-01-05,course,60.84,min,82.7,902.9
1064,2025-01-06,course,44.02,min,82.7,712.0
1064,2025-01-07,course,47.98,min,82.7,671.0
1064,2025-01-08,velo,19.58,min,82.7,227.7
1064,2025-01-09,course,38.0,min,,560.7
1064,2025-01-10,velo,22.8,min,82.7,235.8
1064,2025-01-11,natation,65.21,min,82.7,791.3
1064,2025-01-12,velo,1.19,h,82.7,755.2
1064,2025-01-13,course,77.37,min,82.7,998.7
1064,2025-01-14,run,49.79,min,82.7,776.1
1064,2025-01-15,velò,57.41,min,82.7,693.8
1064,2025-01-16,velo,31.7,min,82.7,286.5
1064,2025-01-17,velo,48.66,min,82.7,460.8
1064,2025-01-18,velo,71.49,min,82.7,802.7
1064,2025-01-19,natation,0.59,h,82.7,361.9
1064,2025-01-20,natation,78.48,min,82.7,1066.7
1064,2025-01-21,velo,32.53,min,82.7,380.1
1064,2025-01-22,course,0.94,h,82.7,758.3
1064,2025-01-23,velo,44.62,min,82.7,538.6
1064,2025-01-24,velo,57.91,min,82.7,720.4
1064,2025-01-25,course,86.56,min,82.7,1333.0
1064,2025-01-26,cours,51.28,min,,700.5
1064,2025-01-27,velo,34.09,min,82.7,321.3
1064,2025-01-28,velo,18.76,min,82.7,191.4
1064,2025-01-29,natation,26.76,min,82.7,311.9
1064,2025-01-30,natation,54.06,min,82.7,693.3
1064,2025-01-31,natation,29.6,min,82.7,273.2
1064,2025-02-01,course,72.33,min,82.7,1184.6
1064,2025-02-02,course,38.84,min,82.7,638.2
1064,2025-02-03,course,52.31,min,82.7,706.3
1064,2025-02-04,course,77.07,min,82.7,1086.5
1064,2025-02-05,velo,60.37,min,82.7,533.4
1064,2025-02-06,velo,0.64,h,82.7,412.4
1064,2025-02-07,natation,63.62,min,82.7,641.2
1064,2025-02-08,course,0.94,h,,847.6
1064,2025-02-09,velo,37.42,min,82.7,329.2
1064,2025-02-10,course,0.69,h,82.7,641.3
1064,2025-02-11,natation,34.85,min,82.7,358.5
1064,2025-02-12,course,35.16,min,82.7,524.2
1064,2025-02-13,velo,35.61,min,82.7,430.1
1064,2025-02-14,velo,57.47,min,82.7,614.2
1064,2025-02-15,velo,0.87,h,82.7,638.4
1064,2025-02-16,course,47.0,min,82.7,546.8
1064,2025-02-17,course,74.46,min,82.7,1145.9
1064,2025-02-18,course,1.13,h,82.7,1089.6
1064,2025-02-19,natation,23.6,min,82.7,235.9
1064,2025-02-20,velo,55.32,min,82.7,613.2
1064,2025-02-21,velo,1.13,h,82.7,808.2
1064,2025-02-22,velo,63.23,min,82.7,636.1
1064,2025-02-23,velo,35.68,min,82.7,417.1
1064,2025-02-24,course,55.56,min,82.7,766.7
1064,2025-02-25,velo,51.4,min,82.7,530.4
1064,2025-02-26,velo,61.09,min,82.7,714.5
1064,2025-02-27,course,1.21,h,82.7,1010.0
1064,2025-02-28,natation,47.43,min,82.7,495.9
1064,2025-03-01,velo,73.85,min,82.7,796.0
1065,2025-01-01,velo,40.05,min,69.0,342.7
1065,2025-01-02,velo,66.1,min,69.0,513.8
1065,2025-01-03,natation,52.05,min,69.0,468.1
1065,2025-01-04,velo,0.69,h,69.0,330.2
1065,2025-01-05,velo,1.46,h,69.0,728.3
1065,2025-01-06,velo,63.54,min,69.0,626.3
1065,2025-01-07,course,11.87,min,69.0,127.9
1065,2025-01-08,natation,1.12,h,69.0,570.6
1065,2025-01-09,course,23.49,min,69.0,257.6
1065,2025-01-10,course,40.29,min,69.0,443.1
1065,2025-01-11,natation,1.31,h,69.0,869.4
1065,2025-01-12,course,53.51,min,69.0,681.3
1065,2025-01-13,course,28.26,min,69.0,327.5
1065,2025-01-14,course,57.36,min,69.0,658.2
1065,2025-01-15,course,38.53,min,69.0,504.1
1065,2025-01-16,course,1.12,h,69.0,776.3
1065,2025-01-17,velo,30.27,min,69.0,276.0
1065,2025-01-18,course,33.12,min,69.0,409.1
1065,2025-01-19,natation,48.85,min,69.0,464.6
1065,2025-01-20,course,44.25,min,69.0,475.0
1065,2025-01-21,velo,1.67,h,69.0,886.7
1065,2025-01-22,course,1.59,h,69.0,1047.4
1065,2025-01-23,course,71.36,min,69.0,1037.5
1065,2025-01-24,natation,61.73,min,69.0,638.1
1065,2025-01-25,velo,58.55,min,69.0,554.7
1065,2025-01-26,velo,52.9,min,69.0,463.6
1065,2025-01-27,velo,51.03,min,69.0,471.8
1065,2025-01-28,natation,30.21,min,69.0,294.9
1065,2025-01-29,velo,37.1,min,,393.2
1065,2025-01-30,cours,51.76,min,69.0,611.2
1065,2025-01-31,natation,73.73,min,69.0,682.8
1065,2025-02-01,course,44.65,min,69.0,541.6
1065,2025-02-02,course,1.25,h,69.0,859.6
1065,2025-02-03,course,55.81,min,,652.4
1065,2025-02-04,course,47.99,min,69.0,629.8
1065,2025-02-05,natation,13.27,min,69.0,108.4
1065,2025-02-06,velo,42.58,min,69.0,409.4
1065,2025-02-07,course,87.08,min,69.0,822.7
1065,2025-02-08,velo,78.04,min,69.0,668.6
1065,2025-02-09,course,0.59,h,69.0,420.6
1065,2025-02-10,course,1.22,h,69.0,791.1
1065,2025-02-11,velò,46.18,min,69.0,384.0
1065,2025-02-12,course,1.25,h,69.0,1076.2
1065,2025-02-13,course,29.55,min,69.0,332.6
1065,2025-02-14,velo,56.2,min,69.0,553.3
1065,2025-02-15,velo,48.29,min,69.0,384.2
1065,2025-02-16,velo,64.36,min,69.0,559.3
1065,2025-02-17,velo,38.68,min,69.0,323.2
1065,2025-02-18,natation,0.9,h,69.0,451.2
1065,2025-02-19,course,38.8,min,69.0,490.5
1065,2025-02-20,course,53.91,min,69.0,659.3
1065,2025-02-21,natation,49.89,min,69.0,488.9
1065,2025-02-22,natation,25.27,min,69.0,273.4
1065,2025-02-23,velo,40.92,min,69.0,420.7
1065,2025-02-24,natation,67.96,min,69.0,715.8
1065,2025-02-25,natation,0.88,h,69.0,495.3
1065,2025-02-26,course,26.14,min,69.0,331.8
1065,2025-02-27,natation,60.15,min,69.0,548.1
1065,2025-02-28,velo,49.34,min,69.0,611.6
1065,2025-03-01,course,0.67,h,69.0,478.8
1066,2025-01-01,velo,26.44,min,74.1,223.7
1066,2025-01-02,course,67.0,min,74.1,930.3
1066,2025-01-03,course,45.11,min,74.1,681.9
1066,2025-01-04,natation,1.45,h,74.1,1055.3
1066,2025-01-05,course,28.17,min,74.1,378.9
1066,2025-01-06,natation,1.34,h,74.1,656.3
1066,2025-01-07,course,45.27,min,74.1,576.0
1066,2025-01-08,velo,57.4,min,74.1,607.2
1066,2025-01-09,course,63.66,min,,768.4
1066,2025-01-10,course,53.92,min,74.1,545.0
1066,2025-01-11,course,55.73,min,74.1,623.0
1066,2025-01-12,natation,51.5,min,74.1,503.7
1066,2025-01-13,course,54.65,min,74.1,784.8
1066,2025-01-14,natation,16.24,min,74.1,176.0
1066,2025-01-15,velo,32.29,min,74.1,330.4
1066,2025-01-16,velo,1.27,h,74.1,730.8
1066,2025-01-17,velò,69.69,min,74.1,769.5
1066,2025-01-18,natation,52.98,min,74.1,493.3
1066,2025-01-19,velo,64.48,min,74.1,611.7
1066,2025-01-20,course,46.01,min,74.1,706.9
1066,2025-01-21,velo,53.92,min,74.1,571.3
1066,2025-01-22,course,42.61,min,74.1,566.9
1066,2025-01-23,natation,48.51,min,74.1,476.1
1066,2025-01-24,course,31.84,min,74.1,407.2
1066,2025-01-25,course,37.8,min,74.1,468.4
1066,2025-01-26,course,36.37,min,74.1,425.7
1066,2025-01-27,natation,0.31,h,74.1,177.7
1066,2025-01-28,velo,45.74,min,74.1,485.1
1066,2025-01-29,velò,0.38,h,74.1,200.1
1066,2025-01-30,course,0.63,h,74.1,552.6
1066,2025-01-31,course,58.2,min,74.1,758.2
1066,2025-02-01,velo,33.35,min,74.1,346.8
1066,2025-02-02,natation,41.37,min,74.1,463.0
1066,2025-02-03,velo,1.29,h,74.1,682.8
1066,2025-02-04,course,60.78,min,74.1,771.4
1066,2025-02-05,natation,40.51,min,74.1,451.4
1066,2025-02-06,velo,37.62,min,74.1,414.7
1066,2025-02-07,course,45.09,min,74.1,562.4
1066,2025-02-08,velo,1.01,h,74.1,738.0
1066,2025-02-09,velo,0.89,h,74.1,440.1
1066,2025-02-10,velo,42.25,min,74.1,433.6
1066,2025-02-11,natation,47.1,min,74.1,469.6
1066,2025-02-12,velo,0.81,h,74.1,434.4
1066,2025-02-13,cours,1.1,h,74.1,834.8
1066,2025-02-14,velo,24.59,min,74.1,215.5
1066,2025-02-15,course,0.66,h,74.1,439.8
1066,2025-02-16,natation,43.38,min,74.1,432.1
1066,2025-02-17,course,20.09,min,74.1,244.6
1066,2025-02-18,velo,37.02,min,74.1,384.0
1066,2025-02-19,course,0.64,h,74.1,516.8
1066,2025-02-20,course,1.13,h,74.1,873.7
1066,2025-02-21,velo,53.32,min,74.1,692.1
1066,2025-02-22,velo,49.14,min,74.1,384.0
1066,2025-02-23,course,49.03,min,74.1,627.6
1066,2025-02-24,course,55.98,min,74.1,663.3
1066,2025-02-25,velo,26.37,min,74.1,234.9
1066,2025-02-26,velo,1.34,h,74.1,742.7
1066,2025-02-27,course,29.48,min,74.1,452.1
1066,2025-02-28,velò,82.06,min,74.1,781.4
1066,2025-03-01,velo,0.52,h,74.1,315.3
1067,2025-01-01,velo,56.71,min,66.0,450.4
1067,2025-01-02,velo,44.42,min,66.0,397.1
1067,2025-01-03,natation,60.37,min,66.0,538.5
1067,2025-01-04,velo,78.94,min,66.0,627.1
1067,2025-01-05,velo,76.8,min,66.0,683.2
1067,2025-01-06,velo,55.25,min,66.0,445.5
1067,2025-01-07,natation,51.0,min,66.0,452.1
1067,2025-01-08,natation,42.82,min,66.0,326.3
1067,2025-01-09,course,36.18,min,66.0,407.1
1067,2025-01-10,course,1.02,h,66.0,794.7
1067,2025-01-11,natation,59.4,min,66.0,543.6
1067,2025-01-12,natation,47.84,min,66.0,465.1
1067,2025-01-13,course,52.79,min,66.0,587.0
1067,2025-01-14,velo,28.21,min,66.0,275.3
1067,2025-01-15,course,52.75,min,66.0,625.2
1067,2025-01-16,cours,1.1,h,66.0,807.1
1067,2025-01-17,course,25.35,min,66.0,320.8
1067,2025-01-18,course,48.98,min,66.0,169.1
1067,2025-01-19,velo,53.74,min,66.0,493.5
1067,2025-01-20,course,35.76,min,66.0,397.0
1067,2025-01-21,course,40.31,min,66.0,452.3
1067,2025-01-22,natation,40.39,min,,374.7
1067,2025-01-23,velo,54.87,min,66.0,538.1
1067,2025-01-24,course,20.84,min,66.0,204.9
1067,2025-01-25,velo,45.03,min,66.0,401.0
1067,2025-01-26,course,1.09,h,66.0,752.1
1067,2025-01-27,natation,0.81,h,66.0,485.9
1067,2025-01-28,velo,16.29,min,66.0,111.0
1067,2025-01-29,natation,40.08,min,66.0,425.3
1067,2025-01-30,velo,37.29,min,66.0,337.7
1067,2025-01-31,velo,40.58,min,66.0,326.0
1067,2025-02-01,velo,39.74,min,66.0,335.7
1067,2025-02-02,velo,21.58,min,66.0,180.2
1067,2025-02-03,velo,37.59,min,66.0,325.7
1067,2025-02-04,velo,1.8,h,66.0,965.4
1067,2025-02-05,course,24.64,min,66.0,305.7
1067,2025-02-06,course,88.36,min,66.0,1083.5
1067,2025-02-07,course,1.11,h,66.0,827.6
1067,2025-02-08,course,0.98,h,66.0,651.5
1067,2025-02-09,natation,52.02,min,66.0,497.3
1067,2025-02-10,course,47.83,min,66.0,492.7
1067,2025-02-11,natation,17.08,min,66.0,148.5
1067,2025-02-12,velo,58.43,min,66.0,473.8
1067,2025-02-13,course,70.38,min,66.0,780.1
1067,2025-02-14,run,30.61,min,66.0,343.4
1067,2025-02-15,course,10.0,min,66.0,100.0
1067,2025-02-16,velo,1.42,h,66.0,768.8
1067,2025-02-17,velo,56.0,min,66.0,505.6
1067,2025-02-18,run,1.06,h,66.0,783.7
1067,2025-02-19,course,65.24,min,66.0,667.2
1067,2025-02-20,course,41.38,min,66.0,578.9
1067,2025-02-21,natation,29.98,min,66.0,247.6
1067,2025-02-22,course,24.53,min,66.0,287.5
1067,2025-02-23,velo,69.31,min,66.0,569.0
1067,2025-02-24,velo,42.6,min,66.0,350.5
1067,2025-02-25,course,59.52,min,66.0,572.4
1067,2025-02-26,velo,36.33,min,66.0,366.2
1067,2025-02-27,velo,1.26,h,66.0,569.4
1067,2025-02-28,velo,44.35,min,66.0,361.1
1067,2025-03-01,cours,63.13,min,66.0,704.3
1068,2025-01-01,velo,36.97,min,70.9,409.0
1068,2025-01-02,natation,0.69,h,70.9,322.3
1068,2025-01-03,course,0.83,h,70.9,527.5
1068,2025-01-04,course,1.33,h,70.9,954.4
1068,2025-01-05,natation,1.01,h,70.9,652.8
1068,2025-01-06,natation,0.87,h,70.9,496.4
1068,2025-01-07,course,51.53,min,,629.8
1068,2025-01-08,natation,38.36,min,70.9,394.9
1068,2025-01-09,course,26.73,min,70.9,309.2
1068,2025-01-10,course,57.22,min,70.9,666.1
1068,2025-01-11,course,18.25,min,70.9,279.5
1068,2025-01-12,velo,52.2,min,70.9,524.4
1068,2025-01-13,course,40.88,min,70.9,496.2
1068,2025-01-14,course,39.49,min,70.9,491.8
1068,2025-01-15,natation,0.98,h,70.9,591.4
1068,2025-01-16,velo,76.69,min,70.9,731.2
1068,2025-01-17,velo,67.22,min,,568.6
1068,2025-01-18,course,38.99,min,70.9,407.3
1068,2025-01-19,velo,45.03,min,70.9,491.2
1068,2025-01-20,cours,1.72,h,70.9,1224.8
1068,2025-01-21,natation,72.66,min,70.9,718.0
1068,2025-01-22,velo,0.64,h,70.9,403.3
1068,2025-01-23,velo,1.29,h,70.9,705.6
1068,2025-01-24,velo,51.21,min,70.9,515.6
1068,2025-01-25,velo,0.96,h,70.9,472.7
1068,2025-01-26,velo,1.23,h,70.9,684.1
1068,2025-01-27,natation,57.7,min,70.9,483.5
1068,2025-01-28,course,67.5,min,70.9,722.5
1068,2025-01-29,course,1.01,h,70.9,690.8
1068,2025-01-30,velò,35.65,min,70.9,348.5
1068,2025-01-31,natation,61.59,min,70.9,641.4
1068,2025-02-01,velo,57.26,min,70.9,582.6
1068,2025-02-02,course,68.65,min,70.9,1043.1
1068,2025-02-03,natation,0.43,h,70.9,217.1
1068,2025-02-04,natation,48.86,min,70.9,464.5
1068,2025-02-05,velo,25.91,min,70.9,268.3
1068,2025-02-06,velo,42.62,min,70.9,460.5
1068,2025-02-07,course,45.58,min,,480.5
1068,2025-02-08,velo,35.77,min,70.9,338.4
1068,2025-02-09,course,52.84,min,70.9,690.2
1068,2025-02-10,course,50.98,min,70.9,676.6
1068,2025-02-11,velò,43.41,min,70.9,360.0
1068,2025-02-12,velo,0.8,h,70.9,530.4
1068,2025-02-13,course,0.76,h,70.9,527.4
1068,2025-02-14,natation,0.91,h,70.9,454.5
1068,2025-02-15,velo,1.08,h,70.9,607.7
1068,2025-02-16,natation,0.79,h,70.9,441.6
1068,2025-02-17,cours,17.47,min,70.9,196.2
1068,2025-02-18,natation,34.4,min,70.9,315.5
1068,2025-02-19,course,44.34,min,70.9,511.9
1068,2025-02-20,velo,43.51,min,70.9,378.4
1068,2025-02-21,course,47.88,min,70.9,613.5
1068,2025-02-22,cours,0.7,h,70.9,503.9
1068,2025-02-23,velo,23.41,min,70.9,226.5
1068,2025-02-24,course,61.82,min,70.9,571.3
1068,2025-02-25,velo,47.51,min,70.9,463.3
1068,2025-02-26,natation,36.78,min,70.9,294.8
1068,2025-02-27,velo,37.69,min,70.9,367.8
1068,2025-02-28,natation,68.25,min,70.9,632.5
1068,2025-03-01,course,43.18,min,70.9,542.3
1069,2025-01-01,natation,0.91,h,63.2,441.4
1069,2025-01-02,course,55.21,min,63.2,682.9
1069,2025-01-03,course,1.14,h,63.2,625.9
1069,2025-01-04,cours,1.03,h,63.2,636.4
1069,2025-01-05,velo,1.3,h,63.2,586.0
1069,2025-01-06,natation,0.76,h,63.2,417.0
1069,2025-01-07,course,61.56,min,63.2,682.2
1069,2025-01-08,natation,0.89,h,63.2,533.9
1069,2025-01-09,course,58.83,min,63.2,556.3
1069,2025-01-10,course,0.64,h,63.2,466.3
1069,2025-01-11,course,1.83,h,63.2,1328.7
1069,2025-01-12,course,49.92,min,63.2,390.9
1069,2025-01-13,course,22.04,min,63.2,235.1
1069,2025-01-14,natation,1.27,h,63.2,684.8
1069,2025-01-15,velo,43.99,min,63.2,316.0
1069,2025-01-16,natation,44.53,min,63.2,403.8
1069,2025-01-17,course,20.86,min,63.2,262.9
1069,2025-01-18,velò,60.83,min,63.2,477.7
1069,2025-01-19,run,0.59,h,63.2,391.9
1069,2025-01-20,cours,0.95,h,63.2,569.4
